chrom	start	end	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1	group	probality
chr3	183558938	183858938	0.702863	0.23834	0.747675	0.67006	0.314474	0.410102	0.233462	0.445817	5.5422	1.18051	nonHub	0.00326261923468218
chr3	185910772	186210772	5.87133	5.81929	3.15896	5.20053	6.20162	5.43442	4.6193	5.11874	1.71375	3.54824	Hub	0.747007176056063
chr3	186219288	186519288	2.53273	1.46648	4.09753	3.12907	2.28971	3.04922	4.23601	2.70073	2.62725	3.0292	nonHub	0.128866782012352
chr3	189852003	190152003	2.24795	5.38926	1.43967	5.85149	8.25829	5.43519	1.19983	3.88323	2.08923	8.29116	nonHub	0.490705246166187
chr3	190511637	190811637	0.933111	0.576535	3.04638	0.63425	0.814846	0.820972	0.331029	0.857654	1.77281	1.64063	nonHub	0.0106430574534896
chr3	190864419	191164419	2.60544	1.17494	4.70387	1.21598	2.1756	1.86739	0.491316	1.47201	1.83404	2.11642	nonHub	0.245991619547215
chr3	193623604	193923604	3.70821	0.250731	1.10928	0.662898	0.445192	0.720178	0.367035	0.636105	4.03054	1.22675	nonHub	0.0741147708217583
chr3	194182479	194482479	1.00582	0.420557	2.73801	0.824445	0.6927	0.754033	0.505254	0.808723	2.56223	1.70849	nonHub	0.0302337437495603
chr4	134138851	134438851	2.22371	0.284988	1.54675	0.588093	0.622519	1.5927	1.00354	0.754355	3.18044	1.08133	nonHub	0.0448135645539117
chr4	75486200	75786200	1.31484	3.40528	2.62665	1.51281	3.99387	3.34006	1.83634	2.46694	1.84325	1.82856	nonHub	0.0870766910099274
chr4	150870632	151170632	3.99299	1.07727	2.56425	1.05363	2.68722	1.90586	0.480863	1.67181	2.14504	1.67344	Hub	0.528782735932059
chr4	13456977	13756977	1.93287	5.24203	2.95766	1.38787	5.24212	3.66168	0.861836	3.01334	3.1398	1.8994	nonHub	0.27330251543771
chr4	9394888	9694888	7.14376	3.67058	3.30397	4.91245	3.73994	2.10591	0.813053	3.09489	4.12915	3.13361	nonHub	0.276013876949192
chr4	13616631	13916631	1.13306	0.686595	2.80776	0.981217	1.90292	1.32494	0.442533	1.09823	2.71285	1.63392	nonHub	0.0983731673679256
chr4	13606253	13906253	1.14518	0.701172	2.82428	1.00589	1.95595	1.35957	0.439049	1.11182	2.79792	1.63243	nonHub	0.0991406377422254
chr4	9255491	9555491	2.00558	1.10497	3.57257	2.0062	1.68273	1.40189	0.724779	1.84715	6.53263	2.49525	nonHub	0.0489952653017387
chr4	21859196	22159196	2.81145	1.71211	1.88387	3.36463	2.94866	2.6999	2.4589	2.06598	2.13095	3.75854	nonHub	0.352079797753153
chr4	27231629	27531629	1.67233	0.264579	0.869433	0.547508	0.531445	0.579374	0.253208	0.550475	3.19236	1.21108	nonHub	0.028262978098781
chr4	38549944	38849944	3.48402	12.3019	1.60242	12.9014	8.28775	6.54931	3.4938	7.5653	2.78817	7.99659	Hub	0.673897186170274
chr4	48114199	48414199	2.52061	1.56561	3.59704	5.70665	3.2776	2.77069	0.979148	2.02249	2.12499	4.04267	nonHub	0.263616801836092
chr4	46908995	47208995	1.92681	2.50294	2.16899	1.94095	3.34082	4.19258	4.45321	3.27703	2.05293	2.24617	nonHub	0.290645867554986
chr4	53415133	53715133	3.29013	5.21725	2.42046	3.35667	7.16272	5.76373	2.31836	4.54652	2.67493	3.70783	Hub	0.536336751546921
chr4	57595339	57895339	6.56208	7.53796	3.86748	3.19194	6.58627	6.74552	4.47527	6.34066	2.51997	4.01731	Hub	0.643175640914918
chr4	52428632	52728632	2.92052	2.04521	3.76102	4.33391	2.47561	2.94842	3.40669	2.44384	2.45333	2.91063	nonHub	0.117584280811481
chr4	71156478	71456478	1.8541	0.316329	2.02766	0.61515	0.493944	0.542442	0.229978	0.810082	1.78798	1.61677	nonHub	0.0877049135230477
chr4	89027248	89327248	3.30224	3.19172	3.79344	4.81457	4.27138	4.19027	4.03739	3.32868	2.63808	3.68396	Hub	0.690110052860634
chr4	87840924	88140924	3.50826	5.38634	1.87959	5.07957	6.00393	5.83298	5.09203	4.49351	2.8391	3.86294	Hub	0.631634137017889
chr4	84792934	85092934	2.05406	1.13776	3.86687	0.903229	1.6763	1.3234	0.411172	1.29396	1.79069	1.77337	nonHub	0.163787249107462
chr4	109859047	110159047	1.68445	1.3936	3.5897	1.29874	2.52758	2.22209	0.70271	1.90152	1.93969	2.04706	nonHub	0.159539106130596
chr4	110024235	110324235	0.975526	1.28645	3.1559	1.15948	2.44079	2.48985	0.7875	1.73977	1.81832	1.81737	nonHub	0.0447910400718922
chr4	122387376	122687376	3.16894	0.344755	3.49609	0.693934	0.726986	0.834822	0.326383	0.906585	1.57071	1.82483	nonHub	0.095267982210428
chr4	123501571	123801571	1.80563	0.661084	4.92842	1.25656	1.6463	1.49422	0.549391	1.18658	2.74049	2.1276	nonHub	0.119931443836007
chr4	126722853	127022853	1.89652	1.17494	1.68319	1.03374	2.2115	2.06359	0.686449	1.51279	1.83891	1.70849	nonHub	0.257698236415717
chr4	139258909	139558909	1.59962	4.93153	1.6061	3.99649	4.18084	4.50188	2.92699	3.64265	2.22197	2.26034	nonHub	0.232643359501252
chr4	149851777	150151777	1.13306	1.04593	2.44126	0.937448	2.26293	1.88739	0.622566	1.1893	2.75457	1.57874	nonHub	0.138551790034686
chr4	146554860	146854860	3.4719	3.5423	3.0372	2.97548	2.88652	3.51549	5.27671	3.78808	2.43436	3.21415	nonHub	0.153161452573793
chr4	158210627	158510627	1.89652	0.527701	2.13534	0.766352	1.02539	1.41574	1.47743	1.03163	1.45206	1.51013	nonHub	0.118929578342545
chr4	153013098	153313098	1.61174	1.00584	8.30336	1.17778	2.94866	2.03281	0.660896	1.65007	3.67403	2.48183	nonHub	0.200036652768463
chr4	154014422	154314422	6.92563	1.72523	8.25502	2.42718	4.15298	4.11563	2.26609	2.71568	3.10242	3.27157	nonHub	0.382292251222089
chr4	166557701	166857701	2.63574	0.621725	1.42499	0.813304	0.826097	0.897145	0.353097	0.901148	3.89942	1.43854	nonHub	0.134324443348927
chr4	170762481	171062481	3.51432	2.26605	2.97479	3.17364	2.04113	4.63038	7.07472	4.08711	1.74735	3.27977	nonHub	0.197216015396764
chr4	176976121	177276121	1.32696	0.416913	2.82061	0.709054	0.999673	1.69273	1.33573	1.07105	2.09194	1.46315	nonHub	0.0465351958151964
chr4	187511506	187811506	3.24771	3.00659	3.42083	9.89493	3.43457	3.06537	1.26836	2.44792	3.40258	5.37978	nonHub	0.315614606831227
chr4	189641896	189941896	1.27848	1.48981	1.84227	1.50883	2.399	1.93356	0.850221	1.67181	3.10296	1.75846	nonHub	0.0675411424127934
chr4	190645781	190945781	1.76322	0.409624	1.44702	1.70619	0.64127	1.04257	0.724779	1.10367	19.4819	2.6526	nonHub	0.0197562784565543
chr4	185595655	185895655	3.32042	7.18956	2.8665	5.20928	5.45159	8.15356	12.0065	7.80859	2.57469	4.62584	Hub	0.581652019225318
chr4	1292264	1592264	7.10134	3.02481	7.79063	6.94332	2.89348	2.87379	4.13844	3.54887	3.91514	4.14707	nonHub	0.188258489317314
chr4	4852061	5152061	5.94404	3.22306	10.8125	2.35556	3.636	4.52266	4.53567	3.89954	4.192	3.85772	Hub	0.520840084927688
chr4	5777304	6077304	7.87691	3.51971	5.50172	10.0979	4.82479	2.23286	1.08484	2.88965	3.65073	5.0263	Hub	0.639916154047264
chr4	10163362	10463362	2.60544	1.83602	4.92108	1.38628	3.22992	2.33135	0.631858	1.91647	2.84993	2.32299	nonHub	0.492172468162197
chr4	9723602	10023602	3.5022	2.53865	4.53439	1.74996	2.00149	2.71144	3.06172	3.42518	4.09068	2.49078	nonHub	0.248569994950218
chr4	12264970	12564970	1.00582	0.252918	0.781939	0.745661	0.376083	0.45242	0.235785	0.511058	5.16076	1.3565	nonHub	0.00354910084603144
chr4	16017770	16317770	3.42949	4.58823	4.08652	3.57949	5.12266	3.80248	0.909458	2.93859	3.07533	3.29618	nonHub	0.472612008879344
chr4	17176606	17476606	3.43555	3.92059	3.37066	5.91834	2.94116	5.46443	8.35818	5.38106	2.54706	4.22612	nonHub	0.337322253890573
chr4	18881694	19181694	1.24213	1.20409	2.09863	1.17539	1.95113	1.53807	0.497124	1.21648	2.37205	1.72565	nonHub	0.0952992288577177
chr4	23490632	23790632	2.27825	5.2187	4.67634	1.85978	5.16819	4.60268	1.73993	3.56789	2.11198	2.36251	Hub	0.651990228639675
chr4	23462698	23762698	2.42367	5.3878	4.8189	1.88524	5.33695	4.74194	1.75852	3.6209	2.0941	2.43037	Hub	0.649437332036065
chr4	24416147	24716147	4.01723	1.65235	7.56364	3.45694	3.23903	2.62373	1.7771	2.43976	3.81598	3.5281	nonHub	0.413234250284278
chr4	24813413	25113413	5.5502	2.14506	3.44041	4.6188	2.61812	3.43239	5.63562	3.61139	2.57849	3.30662	nonHub	0.305467004853607
chr4	25576220	25876220	7.02863	10.8419	5.82355	2.78688	9.7669	5.63755	1.50415	6.14086	4.07714	3.65339	Hub	0.754598026637225
chr4	31519125	31819125	0.575621	0.272597	0.679149	0.591277	0.383583	0.489352	0.256692	0.532806	4.13836	1.15739	nonHub	0.00626600982589132
chr4	37069652	37369652	3.18712	1.86736	2.84814	2.66114	2.88277	2.65835	2.47865	2.39491	2.28645	3.25665	nonHub	0.240757453339102
chr4	40399812	40699812	7.47701	3.31854	4.02289	5.77668	5.7816	3.7163	1.23584	3.52032	2.42353	4.25222	Hub	0.762929443147678
chr4	41362513	41662513	5.59261	1.34695	10.1579	2.25051	2.29132	2.42675	2.43219	2.18831	2.89219	3.07544	nonHub	0.368572645200945
chr4	41165173	41465173	5.23512	1.28427	7.70069	2.01336	2.64329	2.09975	0.636504	1.93278	2.38072	2.59966	nonHub	0.309863760320614
chr4	44291394	44591394	1.79351	1.24637	1.10622	1.63934	0.639127	2.20593	4.87483	2.5784	3.08671	1.6108	nonHub	0.0330661485779884
chr4	47702920	48002920	3.15683	1.83019	5.14318	1.703	2.68187	2.81993	2.17666	2.23316	2.49505	2.56908	nonHub	0.23469828679613
chr4	48364322	48664322	3.13865	3.62394	2.66153	3.7474	3.87387	4.47572	6.44519	4.53428	2.75945	5.38948	Hub	0.520157891823071
chr4	52991713	53291713	3.46584	4.79086	3.95925	4.68644	4.40853	4.99508	5.84933	4.95428	3.33052	4.66984	Hub	0.72206398157254
chr4	55216798	55516798	2.19342	3.35571	5.54455	2.48766	3.77851	3.43931	2.80619	2.87742	2.85806	2.96358	nonHub	0.147655781709955
chr4	55944071	56244071	2.56303	4.52336	3.02864	5.60638	3.86047	5.19282	8.33147	5.2465	2.30487	5.78621	nonHub	0.348649748990036
chr4	56683871	56983871	1.94499	1.80978	3.18588	2.60862	1.89916	2.62142	3.00016	2.67218	2.18025	2.78535	nonHub	0.119057000368433
chr4	65222783	65522783	0.666508	0.176386	0.584925	0.574565	0.270008	0.366245	0.209071	0.392808	4.3345	1.02689	nonHub	0.00572394315846947
chr4	69653374	69953374	0.563502	0.322889	1.90835	0.50931	0.716272	1.00563	0.371681	0.661929	2.51022	1.26627	nonHub	0.0191842031599612
chr4	71874897	72174897	1.94499	5.83095	1.89305	6.92979	5.34766	6.82169	9.28971	6.38823	2.69497	5.6311	nonHub	0.294155588122538
chr4	72420866	72720866	1.40573	3.61592	1.65137	8.30891	4.35067	2.91457	0.600498	2.31607	2.0318	3.49156	nonHub	0.303224147096158
chr4	74127601	74427601	3.072	4.46287	1.54246	7.5903	3.17742	5.22206	7.59972	5.39194	2.05184	5.90478	nonHub	0.215336751910218
chr4	77174656	77474656	5.64714	5.02337	5.88657	4.89017	3.89958	6.55932	9.7485	6.18979	2.74591	4.26564	nonHub	0.320410874700788
chr4	77050558	77350558	5.75621	5.90967	3.32049	7.72002	4.73639	6.2577	7.80647	6.07426	2.07893	4.94949	nonHub	0.455368113278776
chr4	79337145	79637145	1.05429	0.446797	5.22272	0.802958	1.08914	1.02564	0.387942	1.02212	2.11632	2.25065	nonHub	0.0258387554194716
chr4	78701632	79001632	4.24142	1.98908	4.45424	2.22584	2.25168	2.8407	3.98628	2.65995	2.0578	3.67203	nonHub	0.209173849876042
chr4	78832327	79132327	2.59938	3.20119	2.45717	3.93282	2.96259	3.88096	5.90625	3.7677	1.86492	3.92335	nonHub	0.229851406487689
chr4	79236639	79536639	0.848283	0.43805	4.18441	0.826832	0.89092	0.94331	0.507577	0.989496	2.43924	2.18279	nonHub	0.0214537247306733
chr4	81140028	81440028	5.47143	12.393	1.75294	4.9976	7.53452	13.5541	17.778	10.8083	2.02529	4.45506	nonHub	0.456126967763229
chr4	82028251	82328251	3.62338	1.46576	4.2921	2.24653	2.12846	2.1313	0.811891	1.63647	2.01121	2.11567	nonHub	0.32142552600049
chr4	87590260	87890260	2.46608	2.18369	2.41251	2.56406	2.83884	3.91328	4.45669	2.69665	2.24148	3.33123	nonHub	0.2485482281159
chr4	88261041	88561041	3.50826	3.04449	2.7686	4.42144	3.45814	4.15641	5.24187	3.89818	2.60991	3.33197	nonHub	0.484232368613765
chr4	90637086	90937086	1.66627	1.83383	3.13143	0.940631	1.98542	1.87277	0.521515	1.35512	1.55554	1.7689	nonHub	0.252465882035405
chr4	90616648	90916648	2.04194	2.15089	3.04699	0.985196	2.20721	2.12668	0.576106	1.48288	1.6081	1.76592	nonHub	0.201735270557339
chr4	92427131	92727131	0.539266	0.177844	0.643662	0.570586	0.250722	0.383172	0.190487	0.418633	4.66446	1.06716	nonHub	0.00575747107146662
chr4	95812229	96112229	1.33302	1.68442	3.81241	1.50326	3.1292	2.9692	1.57965	2.02385	2.21005	2.32821	nonHub	0.185251887025543
chr4	96023355	96323355	2.32672	0.967209	3.39941	1.21439	2.46436	2.35828	0.651604	1.50599	1.91747	2.30583	nonHub	0.24263199601048
chr4	100011107	100311107	4.07176	6.57513	1.75967	5.92391	4.43156	6.12844	9.87743	6.37056	2.47392	5.43198	nonHub	0.308702821233075
chr4	102811410	103111410	1.53297	0.422015	1.99401	0.596847	0.925742	1.09335	0.551714	0.871246	2.03938	1.4363	nonHub	0.0779127616118561
chr4	106269754	106569754	1.84805	2.66037	1.2139	4.49784	3.26796	3.47086	4.05016	3.17916	2.04588	3.86294	nonHub	0.113070085634913
chr4	109115228	109415228	4.22324	1.52115	5.80091	2.09454	2.72044	3.18233	2.76322	2.35141	2.16833	2.79877	nonHub	0.336718192351277
chr4	110332316	110632316	4.10811	1.75585	3.84361	2.56087	1.99988	2.66604	3.23711	2.41394	1.86058	4.67058	nonHub	0.172773088797394
chr4	110426324	110726324	4.33836	2.54958	3.11552	5.38356	2.56508	3.63705	5.05603	3.25256	2.16617	5.39768	nonHub	0.125900892790358
chr4	113378707	113678707	3.47796	1.51022	4.907	3.03994	2.53508	3.98945	3.12793	2.56888	2.67655	2.85768	nonHub	0.240296382957504
chr4	114659634	114959634	3.72033	5.769	1.16251	4.35221	6.20162	6.28156	6.58805	5.00864	1.59022	6.35969	Hub	0.552070379820041
chr4	115704586	116004586	2.49638	0.236154	2.32257	0.522838	0.505194	0.749416	0.319414	0.758432	1.06141	1.49074	nonHub	0.173141259303402
chr4	120763014	121063014	3.42343	12.7282	1.93527	2.01894	6.17858	7.0679	7.91333	8.18509	2.69064	2.00157	Hub	0.600331437162259
chr4	122186536	122486536	2.94475	0.673475	4.59251	0.866622	1.47219	2.19054	1.18706	1.37279	1.63031	1.95906	nonHub	0.183833975047015
chr4	124471669	124771669	2.99323	7.99351	3.02313	3.12907	5.4757	6.14845	6.58921	5.6896	2.95234	2.73762	Hub	0.667738166375854
chr4	126566854	126866854	1.38755	1.04083	1.66238	2.30303	1.91149	1.72273	0.522677	1.27357	1.79502	1.77636	nonHub	0.122069017494977
chr4	125906057	126206057	1.24819	1.31634	1.60671	1.18733	2.74616	2.31442	0.592367	1.4625	2.54435	1.70849	nonHub	0.117525550651075
chr4	126937925	127237925	1.04218	1.17567	1.6838	1.02976	2.04971	1.80352	0.419303	1.24231	1.97924	1.58023	nonHub	0.141628289429628
chr4	128596732	128896732	3.52643	1.60424	3.657	2.05077	2.10489	3.12385	3.75398	2.54578	2.59745	2.31329	nonHub	0.337211571289345
chr4	130226310	130526310	1.37543	0.859337	3.02007	0.791021	0.816453	1.95125	2.88634	1.57531	1.62435	1.69134	nonHub	0.0180526816729563
chr4	138908171	139208171	2.78116	3.41694	1.26346	1.2311	3.60011	2.95842	0.828152	2.37044	2.18838	1.44898	nonHub	0.309542337364209
chr4	138921449	139221449	2.7751	3.42204	1.2757	1.23746	3.61725	2.95766	0.836283	2.39219	2.20247	1.44674	nonHub	0.309807533138489
chr4	140955827	141255827	2.82963	6.48475	2.80837	2.76539	8.72919	9.37309	3.13258	6.32707	2.14449	3.82491	Hub	0.574378866765266
chr4	141560445	141860445	4.00511	1.71357	6.67585	4.06334	2.62187	2.99305	2.92351	2.38403	2.33955	3.08141	nonHub	0.158948941713154
chr4	143065671	143365671	1.39967	1.8987	1.41948	2.31577	2.74669	1.94587	0.471571	1.64735	2.35851	1.78158	nonHub	0.158188633854288
chr4	143258734	143558734	1.73292	7.12324	1.25122	2.91182	5.20623	4.77734	1.6656	4.20672	2.0513	2.05303	nonHub	0.210766535286268
chr4	142795370	143095370	1.19971	1.23252	1.75049	1.67197	2.9133	2.00973	0.550553	1.55628	2.57361	1.88896	nonHub	0.139443220394537
chr4	144276732	144576732	2.67815	6.03504	2.31767	3.81027	5.96	7.05175	8.7287	5.44631	2.48096	4.25371	Hub	0.68278824123816
chr4	146143270	146443270	2.6418	3.70047	2.55262	5.10583	3.25081	4.56882	6.68329	4.28827	2.23335	3.47739	Hub	0.609398881595166
chr4	147039447	147339447	2.30854	3.37831	4.19176	1.85182	2.37436	3.66321	5.69718	3.99468	2.09031	3.0389	nonHub	0.134016029836417
chr4	148026650	148326650	3.48402	1.65453	5.05996	1.01941	2.54043	3.20541	1.57965	2.20734	1.89634	1.91656	nonHub	0.329260921946262
chr4	150131098	150431098	2.19342	1.73762	2.36601	1.08547	2.87527	2.08359	0.514546	1.48153	2.59691	1.6205	nonHub	0.303987593421939
chr4	150506193	150806193	1.28454	0.284259	1.97381	0.599235	0.670735	0.709406	0.267146	0.645619	1.97816	1.33339	nonHub	0.0254427909757579
chr4	152495189	152795189	2.96899	0.691697	6.82881	1.16664	1.81827	1.90278	0.928042	1.45026	2.48909	2.24021	nonHub	0.244364730810198
chr4	152661707	152961707	2.57515	1.66474	5.82355	2.37306	3.32635	2.96843	1.66908	2.49005	2.39373	2.55417	nonHub	0.491435153195727
chr4	154770221	155070221	2.26613	0.387758	4.12629	1.31306	0.936993	1.18029	0.587721	0.989496	3.08075	1.883	nonHub	0.0783548941283752
chr4	156768071	157068071	2.26007	3.36956	3.41777	2.1391	3.53636	3.97252	2.92699	2.58112	2.07406	2.02916	nonHub	0.128858159966584
chr4	158995559	159295559	1.9147	2.2318	1.87898	1.14913	2.08399	2.13207	0.567975	1.59434	1.99712	1.52131	nonHub	0.260552917773932
chr4	166333501	166633501	2.16312	1.65308	2.59545	2.40012	2.40972	3.47701	4.95962	2.50636	1.67962	2.65782	nonHub	0.211698373146043
chr4	168953250	169253250	1.79957	0.487613	2.3293	0.658123	0.980387	0.915611	0.33219	0.856295	1.96515	1.37739	nonHub	0.114659548859818
chr4	170250939	170550939	2.78116	7.20633	1.75722	6.26849	9.81458	8.44671	5.16056	5.61077	2.88136	8.66254	nonHub	0.398713265288309
chr4	170006313	170306313	3.89604	7.65167	1.98911	10.9653	7.9406	6.35619	3.59369	5.93018	2.87269	5.61544	Hub	0.529651357777982
chr4	174649238	174949238	4.27171	0.935868	8.08309	1.39901	1.75666	2.19516	1.42284	1.43395	3.81869	2.09703	nonHub	0.269423733047246
chr4	177477694	177777694	2.12677	2.88705	2.08333	1.85182	4.03298	4.64269	3.90265	3.25936	2.54869	2.27526	nonHub	0.300383094093754
chr4	177217828	177517828	2.27219	5.17716	2.05764	1.94493	4.48782	5.63062	5.44165	4.62671	2.3195	2.09852	nonHub	0.175791416925074
chr4	178419382	178719382	1.92076	4.32001	1.90773	2.31577	4.69782	5.09357	3.56233	3.97022	2.43436	2.22529	nonHub	0.179674306243071
chr4	178432376	178732376	1.89652	4.54231	1.82575	2.31577	4.86711	5.25976	3.57976	4.00284	2.44357	2.24394	nonHub	0.219714605739026
chr4	182720146	183020146	1.24213	1.17348	2.39354	1.29954	2.60204	2.25517	0.712002	1.63647	2.16454	1.83005	nonHub	0.121033708626967
chr4	183701550	184001550	3.30224	2.27844	2.27423	3.25799	3.9853	3.67629	1.34038	2.75238	2.69172	2.48779	Hub	0.630006199934118
chr4	187327084	187627084	2.38731	1.82436	3.35291	1.45392	1.60344	2.3829	3.37417	2.39491	3.18694	1.99113	nonHub	0.121472654788786
chr4	188860377	189160377	1.11489	2.45775	2.0919	1.63536	2.43811	1.85431	0.785177	2.02792	3.35111	1.9695	nonHub	0.0676385549190444
chr5	66821044	67121044	0.660449	0.303938	1.61772	0.730541	0.502515	0.628617	0.342644	0.663289	3.70112	1.47433	nonHub	0.0131009474070359
chr5	16492012	16792012	5.0897	4.21578	7.41679	10.2323	4.85693	4.31799	4.44508	4.18633	2.89761	6.89215	Hub	0.701333089841381
chr5	58539160	58839160	3.11441	0.552483	4.05287	0.691547	0.951993	1.27493	0.491316	1.19609	1.33503	1.96727	nonHub	0.139660029745868
chr5	16528320	16828320	4.70797	3.73983	7.38926	12.2202	4.9689	2.85148	0.90365	3.20091	3.00977	6.98462	Hub	0.534822453801297
chr5	92142527	92442527	1.77534	3.14215	1.87592	1.28203	3.46028	3.22157	0.991924	2.19239	2.2068	1.68016	nonHub	0.31421761169839
chr5	5231352	5531352	2.1813	1.53937	1.60365	2.93649	1.59916	2.14515	2.5646	2.28617	5.25179	2.84948	nonHub	0.0624074284119122
chr5	3040051	3340051	0.963407	0.250731	0.69628	1.01544	0.354654	0.445495	0.27063	0.5763	9.65672	1.45867	nonHub	0.00383296070691408
chr5	4994587	5294587	1.20577	0.274055	1.06951	0.811712	0.450549	0.570141	0.271792	0.608921	6.14578	1.4624	nonHub	0.00362068056393594
chr5	6283027	6583027	1.37543	0.804671	3.66312	2.00143	0.928421	1.44343	2.35088	1.87433	4.33016	2.33939	nonHub	0.0109796367016166
chr5	6000655	6300655	0.811928	0.220118	0.694445	0.849115	0.32626	0.436262	0.232301	0.55999	8.21442	1.39528	nonHub	0.00354308083772226
chr5	13503312	13803312	1.67233	1.77042	4.10671	2.54496	2.69633	1.94279	0.494801	1.50871	2.81038	2.0672	nonHub	0.190667641904101
chr5	9225272	9525272	2.82963	3.97379	1.80617	5.19973	7.01057	4.92276	1.23468	3.14518	2.48313	6.15013	Hub	0.511543043316349
chr5	37748432	38048432	4.69585	2.99638	5.9655	2.64602	4.99354	5.02201	3.10818	3.06499	3.18694	3.2932	nonHub	0.451018023125985
chr5	37458304	37758304	0.908875	1.44097	1.56449	3.7665	3.28724	2.34443	0.590044	1.68676	2.98647	4.02775	nonHub	0.319289192649903
chr5	46024525	46324525	0.266603	0.0983973	0.777044	0.738499	0.200363	0.500124	0.275276	0.418633	7.8319	1.33786	nonHub	0.00303145160332519
chr5	54313448	54613448	4.39289	1.99856	12.623	3.56358	3.58189	4.91352	4.12218	3.06907	4.1855	4.13439	Hub	0.653318001286512
chr5	52404579	52704579	2.72057	5.7639	2.89403	3.69886	6.21555	4.62268	2.60061	4.68516	3.55212	2.57206	nonHub	0.494006847780948
chr5	64823364	65123364	1.76928	4.00878	1.15211	7.38738	3.72601	5.52983	9.76941	5.57815	1.79015	4.34842	nonHub	0.0719809671638485
chr5	65859760	66159760	1.95711	0.306854	4.24437	0.671652	0.726986	1.02718	0.614436	0.965031	1.41088	2.01798	nonHub	0.0589115174769552
chr5	74177841	74477841	3.36284	4.48254	4.68613	2.26484	4.35978	4.01484	3.88291	3.69158	3.02331	2.86589	Hub	0.619822388790229
chr5	79489345	79789345	1.84199	3.49201	4.0804	3.80788	3.47743	4.3203	5.84817	4.38885	2.90141	4.14409	nonHub	0.395383881471624
chr5	78383924	78683924	3.95663	2.5474	5.53231	3.44261	3.49403	3.73554	3.88872	3.35586	2.82447	3.95169	nonHub	0.413892171357248
chr5	77389534	77689534	1.95105	2.42203	1.79148	5.452	3.02634	2.72683	3.58556	3.09082	2.35851	4.98081	nonHub	0.278576143622893
chr5	87939143	88239143	5.1927	1.35788	6.09398	1.40458	2.4349	4.78272	4.91316	2.54578	2.02259	2.21411	nonHub	0.172627164505237
